ID do Aluno,Marca - Unidade,Tentativa Final,Atendimento Final
1001001041,Escola Social - Unidade G,Sim,Sim
10010010101,Escola Social - Unidade G,Sim,Sim
10010010101,Escola Social - Unidade G,Sim,Não
1001001101,Escola Social - Unidade G,Sim,Não
10010010410,Escola Social - Unidade G,Sim,Não
100100141,Escola Social - Unidade G,Sim,Não
1001001040,Escola Social - Unidade G,Sim,Não
100100140,Escola Social - Unidade G,Sim,Não
100100194,Escola Social - Unidade G,Sim,Sim
100100194,Escola Social - Unidade G,Sim,Não
100100911,Escola Social - Unidade G,Sim,Não
100100911,Escola Social - Unidade G,Sim,Sim
100100990,Escola Social - Unidade G,Sim,Não
100100990,Escola Social - Unidade G,Sim,Sim
1001010014,Escola Social - Unidade G,Sim,Sim
1001010014,Escola Social - Unidade G,Sim,Não
1001010019,Escola Social - Unidade G,Sim,Não
10010100410,Escola Social - Unidade G,Sim,Sim
1001010041,Escola Social - Unidade G,Sim,Não
1001010009,Escola Social - Unidade G,Sim,Sim
1001010010,Escola Social - Unidade G,Sim,Não
1001010144,Escola Social - Unidade G,Sim,Não
1001010144,Escola Social - Unidade G,Sim,Sim
10010101110,Escola Social - Unidade G,Sim,Não
10010101110,Escola Social - Unidade G,Sim,Sim
10010104104,Escola Social - Unidade G,Sim,Não
10010104104,Escola Social - Unidade G,Sim,Sim
1001010414,Escola Social - Unidade G,Sim,Sim
10010104109,Escola Social - Unidade G,Sim,Sim
1001010419,Escola Social - Unidade G,Sim,Sim
1001010444,Escola Social - Unidade G,Sim,Não
10010104110,Escola Social - Unidade G,Sim,Não
10010104110,Escola Social - Unidade G,Sim,Sim
1001010410,Escola Social - Unidade G,Sim,Sim
1001010410,Escola Social - Unidade G,Sim,Não
10010104910,Escola Social - Unidade G,Sim,Não
1001010491,Escola Social - Unidade G,Sim,Não
1001010141,Escola Social - Unidade G,Sim,Não
1001010141,Escola Social - Unidade G,Sim,Sim
1001010901,Escola Social - Unidade G,Sim,Não
1001010901,Escola Social - Unidade G,Sim,Sim
100101091010,Escola Social - Unidade G,Sim,Sim
10010109110,Escola Social - Unidade G,Sim,Sim
1001010944,Escola Social - Unidade G,Sim,Não
1001010914,Escola Social - Unidade G,Sim,Não
1001010914,Escola Social - Unidade G,Sim,Sim
1001010911,Escola Social - Unidade G,Sim,Sim
10010101011,Escola Social - Unidade G,Sim,Não
10010101011,Escola Social - Unidade G,Sim,Sim
1001011011,Escola Social - Unidade G,Sim,Não
10010101040,Escola Social - Unidade G,Sim,Sim
10010101040,Escola Social - Unidade G,Sim,Não
100101140,Escola Social - Unidade G,Sim,Não
1001010044,Escola Social - Unidade G,Sim,Não
100101044,Escola Social - Unidade G,Sim,Sim
100101119,Escola Social - Unidade G,Sim,Sim
1001010119,Escola Social - Unidade G,Sim,Não
100100044,Escola Social - Unidade G,Sim,Não
100100044,Escola Social - Unidade G,Sim,Sim
100100109,Escola Social - Unidade G,Sim,Não
100100110,Escola Social - Unidade G,Sim,Não
10100410,Escola Social - Unidade G,Sim,Sim
101000410,Escola Social - Unidade G,Sim,Não
10100410,Escola Social - Unidade G,Sim,Não
1010004104,Escola Social - Unidade G,Sim,Sim
10100414,Escola Social - Unidade G,Sim,Não
101000144,Escola Social - Unidade G,Sim,Sim
101000144,Escola Social - Unidade G,Sim,Não
10100144,Escola Social - Unidade G,Sim,Sim
10100199,Escola Social - Unidade G,Sim,Não
10100900,Escola Social - Unidade G,Sim,Sim
1010009110,Escola Social - Unidade G,Sim,Não
101009110,Escola Social - Unidade G,Sim,Sim
10100911,Escola Social - Unidade G,Sim,Não
101000991,Escola Social - Unidade G,Sim,Não
10100991,Escola Social - Unidade G,Sim,Não
10101040,Escola Social - Unidade G,Sim,Não
101001040,Escola Social - Unidade G,Sim,Não
10101011,Escola Social - Unidade G,Sim,Sim
101001011,Escola Social - Unidade G,Sim,Não
10101011,Escola Social - Unidade G,Sim,Não
101011041,Escola Social - Unidade G,Sim,Não
101001101010,Escola Social - Unidade G,Sim,Não
10101111,Escola Social - Unidade G,Sim,Sim
101011110,Escola Social - Unidade G,Sim,Sim
1010011040,Escola Social - Unidade G,Sim,Não
1010011040,Escola Social - Unidade G,Sim,Sim
10101140,Escola Social - Unidade G,Sim,Não
101010101,Escola Social - Unidade G,Sim,Não
10100101010,Escola Social - Unidade G,Sim,Sim
10100101010,Escola Social - Unidade G,Sim,Não
10101040,Escola Social - Unidade G,Sim,Sim
101001094,Escola Social - Unidade G,Sim,Sim
10101094,Escola Social - Unidade G,Sim,Sim
101001141,Escola Social - Unidade G,Sim,Sim
101001141,Escola Social - Unidade G,Sim,Não
10101141,Escola Social - Unidade G,Sim,Sim
10101141,Escola Social - Unidade G,Sim,Não
1010011110,Escola Social - Unidade G,Sim,Sim
1010014410,Escola Social - Unidade G,Sim,Não
10101441,Escola Social - Unidade G,Sim,Sim
101001494,Escola Social - Unidade G,Sim,Sim
10101494,Escola Social - Unidade G,Sim,Não
101001400,Escola Social - Unidade G,Sim,Não
10101400,Escola Social - Unidade G,Sim,Sim
1010014100,Escola Social - Unidade G,Sim,Não
10101410,Escola Social - Unidade G,Sim,Sim
10100141010,Escola Social - Unidade G,Sim,Não
10101411,Escola Social - Unidade G,Sim,Não
1010019010,Escola Social - Unidade G,Sim,Não
10101901,Escola Social - Unidade G,Sim,Sim
101019101,Escola Social - Unidade G,Sim,Sim
101019101,Escola Social - Unidade G,Sim,Não
101019109,Escola Social - Unidade G,Sim,Não
101004049,Escola Social - Unidade G,Sim,Não
101004049,Escola Social - Unidade G,Sim,Sim
10104049,Escola Social - Unidade G,Sim,Não
1010041044,Escola Social - Unidade G,Sim,Não
101041044,Escola Social - Unidade G,Sim,Não
1010041004,Escola Social - Unidade G,Sim,Não
10104104,Escola Social - Unidade G,Sim,Não
1010041001,Escola Social - Unidade G,Sim,Não
10104101,Escola Social - Unidade G,Sim,Sim
101004014,Escola Social - Unidade G,Sim,Não
10104014,Escola Social - Unidade G,Sim,Sim
1010041101,Escola Social - Unidade G,Sim,Não
10104111,Escola Social - Unidade G,Sim,Sim
1010041010,Escola Social - Unidade G,Sim,Sim
1010044109,Escola Social - Unidade G,Sim,Sim
10104419,Escola Social - Unidade G,Sim,Sim
101004441,Escola Social - Unidade G,Sim,Sim
10104441,Escola Social - Unidade G,Sim,Não
1110404104,Escola Social - Unidade G,Sim,Sim
111040419,Escola Social - Unidade G,Sim,Sim
111040401,Escola Social - Unidade G,Sim,Sim
111040449,Escola Social - Unidade G,Sim,Sim
111040440,Escola Social - Unidade G,Sim,Não
111040441,Escola Social - Unidade G,Sim,Sim
111040490,Escola Social - Unidade G,Sim,Não
1110401110,Escola Social - Unidade G,Sim,Não
111040119,Escola Social - Unidade G,Sim,Sim
111040140,Escola Social - Unidade G,Sim,Não
111040144,Escola Social - Unidade G,Sim,Não
111040141,Escola Social - Unidade G,Sim,Não
1110401410,Escola Social - Unidade G,Sim,Não
111040149,Escola Social - Unidade G,Sim,Não
111040114,Escola Social - Unidade G,Sim,Não
111040190,Escola Social - Unidade G,Sim,Não
111040199,Escola Social - Unidade G,Sim,Sim
1110409104,Escola Social - Unidade G,Sim,Sim
111040911,Escola Social - Unidade G,Sim,Não
111040900,Escola Social - Unidade G,Sim,Sim
111040900,Escola Social - Unidade G,Sim,Não
111040904,Escola Social - Unidade G,Sim,Não
111040914,Escola Social - Unidade G,Sim,Não
111040944,Escola Social - Unidade G,Sim,Sim
111040944,Escola Social - Unidade G,Sim,Não
111040941,Escola Social - Unidade G,Sim,Não
111040941,Escola Social - Unidade G,Sim,Sim
111040910,Escola Social - Unidade G,Sim,Não
111040919,Escola Social - Unidade G,Sim,Sim
111040991,Escola Social - Unidade G,Sim,Sim
111040991,Escola Social - Unidade G,Sim,Não
11104100101,Escola Social - Unidade G,Sim,Sim
11104100104,Escola Social - Unidade G,Sim,Não
1110410011,Escola Social - Unidade G,Sim,Não
1110410009,Escola Social - Unidade G,Sim,Sim
11104100110,Escola Social - Unidade G,Sim,Não
1110410091,Escola Social - Unidade G,Sim,Não
1110410091,Escola Social - Unidade G,Sim,Sim
11104101011,Escola Social - Unidade G,Sim,Não
11104101011,Escola Social - Unidade G,Sim,Sim
11104101014,Escola Social - Unidade G,Sim,Sim
11104101091,Escola Social - Unidade G,Sim,Sim
10010101114,Escola Social - Unidade G,Sim,Sim
10010101449,Escola Social - Unidade G,Sim,Não
1001010191,Escola Social - Unidade G,Sim,Não
1001010104,Escola Social - Unidade G,Sim,Sim
1001011049,Escola Social - Unidade G,Sim,Não
1001011014,Escola Social - Unidade G,Sim,Não
1001011414,Escola Social - Unidade G,Sim,Sim
1001014041,Escola Social - Unidade G,Sim,Não
1001014119,Escola Social - Unidade G,Sim,Não
1001014994,Escola Social - Unidade G,Sim,Não
10010404110,Escola Social - Unidade G,Sim,Não
1001040409,Escola Social - Unidade G,Sim,Não
10010404101,Escola Social - Unidade G,Sim,Não
1001040441,Escola Social - Unidade G,Sim,Não
1001040491,Escola Social - Unidade G,Sim,Não
1001040900,Escola Social - Unidade G,Sim,Não
1001040900,Escola Social - Unidade G,Sim,Sim
1001041010104,Escola Social - Unidade G,Sim,Não
1001041010104,Escola Social - Unidade G,Sim,Sim
10010410004,Escola Social - Unidade G,Sim,Não
10010410410,Escola Social - Unidade G,Sim,Não
10010410414,Escola Social - Unidade G,Sim,Sim
1001041011,Escola Social - Unidade G,Sim,Sim
10010411010,Escola Social - Unidade G,Sim,Sim
1001041141,Escola Social - Unidade G,Sim,Não
1001041440,Escola Social - Unidade G,Sim,Sim
1001041910,Escola Social - Unidade G,Sim,Não
10010401010,Escola Social - Unidade G,Sim,Sim
1001040191,Escola Social - Unidade G,Sim,Não
1001040441,Escola Social - Unidade G,Sim,Sim
10010410104,Escola Social - Unidade G,Sim,Sim
1001044400,Escola Social - Unidade G,Sim,Sim
10010491100,Escola Social - Unidade G,Sim,Não
1001010041,Escola Social - Unidade G,Sim,Sim
10010100110,Escola Social - Unidade G,Sim,Sim
10010101019,Escola Social - Unidade G,Sim,Sim
1001010149,Escola Social - Unidade G,Sim,Não
10010104410,Escola Social - Unidade G,Sim,Não
10010104010,Escola Social - Unidade G,Sim,Não
10010104410,Escola Social - Unidade G,Sim,Sim
100101041,Escola Social - Unidade G,Sim,Não
10010110410,Escola Social - Unidade G,Sim,Não
1001011041,Escola Social - Unidade G,Sim,Não
100101104,Escola Social - Unidade G,Sim,Não
100101410,Escola Social - Unidade G,Sim,Sim
100101400,Escola Social - Unidade G,Sim,Não
100101411,Escola Social - Unidade G,Sim,Sim
100101401,Escola Social - Unidade G,Sim,Sim
100101404,Escola Social - Unidade G,Sim,Não
100101409,Escola Social - Unidade G,Sim,Não
100101414,Escola Social - Unidade G,Sim,Sim
100101104,Escola Social - Unidade G,Sim,Sim
100101914,Escola Social - Unidade G,Sim,Não
100101914,Escola Social - Unidade G,Sim,Sim
100100011,Escola Social - Unidade G,Sim,Não
100100040,Escola Social - Unidade G,Sim,Não
100100099,Escola Social - Unidade G,Sim,Sim
100100149,Escola Social - Unidade G,Sim,Sim
100100141,Escola Social - Unidade G,Sim,Sim
100100191,Escola Social - Unidade G,Sim,Não
100100401,Escola Social - Unidade G,Sim,Não
100100490,Escola Social - Unidade G,Sim,Não
100100414,Escola Social - Unidade G,Sim,Não
100100444,Escola Social - Unidade G,Sim,Não
100101194,Escola Social - Unidade G,Sim,Não
100101014,Escola Social - Unidade G,Sim,Não
100101090,Escola Social - Unidade G,Sim,Não
100101094,Escola Social - Unidade G,Sim,Não
100101111,Escola Social - Unidade G,Sim,Não
100101144,Escola Social - Unidade G,Sim,Não
100101144,Escola Social - Unidade G,Sim,Sim
100101141,Escola Social - Unidade G,Sim,Sim
100101149,Escola Social - Unidade G,Sim,Não
100101444,Escola Social - Unidade G,Sim,Não
100101444,Escola Social - Unidade G,Sim,Sim
1001014104,Escola Social - Unidade G,Sim,Não
100101441,Escola Social - Unidade G,Sim,Não
1001011010,Escola Social - Unidade G,Sim,Não
100101140,Escola Social - Unidade G,Sim,Sim
100101994,Escola Social - Unidade G,Sim,Não
1001040104,Escola Social - Unidade G,Sim,Sim
100104001,Escola Social - Unidade G,Sim,Sim
100104009,Escola Social - Unidade G,Sim,Sim
1001041000,Escola Social - Unidade G,Sim,Sim
1001041001,Escola Social - Unidade G,Sim,Não
1001041001,Escola Social - Unidade G,Sim,Sim
10010410104,Escola Social - Unidade G,Sim,Não
1001041000,Escola Social - Unidade G,Sim,Não
100104004,Escola Social - Unidade G,Sim,Não
1001041109,Escola Social - Unidade G,Sim,Sim
100104111,Escola Social - Unidade G,Sim,Não
100104914,Escola Social - Unidade G,Sim,Sim
100104901,Escola Social - Unidade G,Sim,Sim
100104911,Escola Social - Unidade G,Sim,Não
100104111,Escola Social - Unidade G,Sim,Sim
100104404,Escola Social - Unidade G,Sim,Não
1001041010,Escola Social - Unidade G,Sim,Não
100104140,Escola Social - Unidade G,Sim,Não
1001041041,Escola Social - Unidade G,Sim,Não
100104444,Escola Social - Unidade G,Sim,Sim
100104444,Escola Social - Unidade G,Sim,Não
100104104,Escola Social - Unidade G,Sim,Não
100104910,Escola Social - Unidade G,Sim,Não
100104910,Escola Social - Unidade G,Sim,Sim
100101114,Escola Social - Unidade G,Sim,Não
100101940,Escola Social - Unidade G,Sim,Não
100109011,Escola Social - Unidade G,Sim,Sim
1001090101,Escola Social - Unidade G,Sim,Não
100109410,Escola Social - Unidade G,Sim,Não
100109400,Escola Social - Unidade G,Sim,Sim
10011001009,Escola Social - Unidade G,Sim,Sim
1001100911,Escola Social - Unidade G,Sim,Não
100110101004,Escola Social - Unidade G,Sim,Sim
109101011,Escola Social - Unidade G,Sim,Não
109101099,Escola Social - Unidade G,Sim,Não
10910110010,Escola Social - Unidade G,Sim,Não
109100101004,Escola Social - Unidade G,Sim,Sim
1091011004,Escola Social - Unidade G,Sim,Não
1091011010,Escola Social - Unidade G,Sim,Não
1091011009,Escola Social - Unidade G,Sim,Sim
109100101049,Escola Social - Unidade G,Sim,Não
109100101049,Escola Social - Unidade G,Sim,Sim
109101149,Escola Social - Unidade G,Sim,Não
109101191,Escola Social - Unidade G,Sim,Sim
109101019,Escola Social - Unidade G,Sim,Sim
109101414,Escola Social - Unidade G,Sim,Não
109101441,Escola Social - Unidade G,Sim,Sim
109101411,Escola Social - Unidade G,Sim,Não
1091014100,Escola Social - Unidade G,Sim,Não
1091014104,Escola Social - Unidade G,Sim,Sim
10910010400,Escola Social - Unidade G,Sim,Não
109101400,Escola Social - Unidade G,Sim,Não
10910010400,Escola Social - Unidade G,Sim,Sim
109101111,Escola Social - Unidade G,Sim,Não
109101911,Escola Social - Unidade G,Sim,Não
109101914,Escola Social - Unidade G,Sim,Não
109101991,Escola Social - Unidade G,Sim,Sim
1091000010,Escola Social - Unidade G,Sim,Não
1091001040,Escola Social - Unidade G,Sim,Sim
109100144,Escola Social - Unidade G,Sim,Sim
10910004100,Escola Social - Unidade G,Sim,Sim
10910004100,Escola Social - Unidade G,Sim,Não
109100411,Escola Social - Unidade G,Sim,Não
109100410,Escola Social - Unidade G,Sim,Não
109100441,Escola Social - Unidade G,Sim,Sim
109100101,Escola Social - Unidade G,Sim,Não
109100900,Escola Social - Unidade G,Sim,Não
109100944,Escola Social - Unidade G,Sim,Sim
10910110104,Escola Social - Unidade G,Sim,Não
1091001100,Escola Social - Unidade G,Sim,Sim
109101100,Escola Social - Unidade G,Sim,Não
1091001100,Escola Social - Unidade G,Sim,Não
109101401,Escola Social - Unidade G,Sim,Não
109101444,Escola Social - Unidade G,Sim,Sim
109104100,Escola Social - Unidade G,Sim,Não
10910041000,Escola Social - Unidade G,Sim,Não
109104001,Escola Social - Unidade G,Sim,Sim
109104044,Escola Social - Unidade G,Sim,Não
1091004040,Escola Social - Unidade G,Sim,Não
109104040,Escola Social - Unidade G,Sim,Não
109104011,Escola Social - Unidade G,Sim,Sim
109104011,Escola Social - Unidade G,Sim,Não
109104091,Escola Social - Unidade G,Sim,Sim
109104091,Escola Social - Unidade G,Sim,Não
1091044010,Escola Social - Unidade G,Sim,Não
1091004440,Escola Social - Unidade G,Sim,Não
109104440,Escola Social - Unidade G,Sim,Não
109104411,Escola Social - Unidade G,Sim,Não
109104400,Escola Social - Unidade G,Sim,Não
109104491,Escola Social - Unidade G,Sim,Não
109104149,Escola Social - Unidade G,Sim,Não
109104110,Escola Social - Unidade G,Sim,Não
1091049104,Escola Social - Unidade G,Sim,Sim
109104940,Escola Social - Unidade G,Sim,Não
109104944,Escola Social - Unidade G,Sim,Não
1091049110,Escola Social - Unidade G,Sim,Não
109104910,Escola Social - Unidade G,Sim,Não
109104194,Escola Social - Unidade G,Sim,Sim
109104000,Escola Social - Unidade G,Sim,Não
1091004041,Escola Social - Unidade G,Sim,Não
1091004041,Escola Social - Unidade G,Sim,Sim
109104041,Escola Social - Unidade G,Sim,Não
109104041,Escola Social - Unidade G,Sim,Sim
1091004091,Escola Social - Unidade G,Sim,Sim
1091004091,Escola Social - Unidade G,Sim,Não
109104094,Escola Social - Unidade G,Sim,Não
1091041104,Escola Social - Unidade G,Sim,Sim
1091041109,Escola Social - Unidade G,Sim,Não
109104140,Escola Social - Unidade G,Sim,Sim
1091044410,Escola Social - Unidade G,Sim,Não
109104140,Escola Social - Unidade G,Sim,Não
109104149,Escola Social - Unidade G,Sim,Sim
109104114,Escola Social - Unidade G,Sim,Não
109104114,Escola Social - Unidade G,Sim,Sim
109104941,Escola Social - Unidade G,Sim,Sim
10910410010,Escola Social - Unidade G,Sim,Sim
109100410010,Escola Social - Unidade G,Sim,Não
109100410010,Escola Social - Unidade G,Sim,Sim
1091041010,Escola Social - Unidade G,Sim,Não
109104101,Escola Social - Unidade G,Sim,Sim
10910041010,Escola Social - Unidade G,Sim,Não
10910041010,Escola Social - Unidade G,Sim,Sim
1091040410,Escola Social - Unidade G,Sim,Sim
109104044,Escola Social - Unidade G,Sim,Sim
1091004404,Escola Social - Unidade G,Sim,Não
109104404,Escola Social - Unidade G,Sim,Sim
1091004494,Escola Social - Unidade G,Sim,Não
109104494,Escola Social - Unidade G,Sim,Sim
109104404,Escola Social - Unidade G,Sim,Não
1091004440,Escola Social - Unidade G,Sim,Sim
1091041110,Escola Social - Unidade G,Sim,Não
109104199,Escola Social - Unidade G,Sim,Não
109101091,Escola Social - Unidade G,Sim,Não
1091011001,Escola Social - Unidade G,Sim,Não
1091011041,Escola Social - Unidade G,Sim,Não
109101111,Escola Social - Unidade G,Sim,Sim
109101144,Escola Social - Unidade G,Sim,Não
109101114,Escola Social - Unidade G,Sim,Sim
1091014104,Escola Social - Unidade G,Sim,Não
109101410,Escola Social - Unidade G,Sim,Sim
109101441,Escola Social - Unidade G,Sim,Não
109101491,Escola Social - Unidade G,Sim,Não
109101144,Escola Social - Unidade G,Sim,Sim
1091019101,Escola Social - Unidade G,Sim,Sim
109101901,Escola Social - Unidade G,Sim,Não
109109040,Escola Social - Unidade G,Sim,Sim
1091009044,Escola Social - Unidade G,Sim,Não
109109044,Escola Social - Unidade G,Sim,Sim
109109044,Escola Social - Unidade G,Sim,Não
109109010,Escola Social - Unidade G,Sim,Não
1091091000,Escola Social - Unidade G,Sim,Não
10910910110,Escola Social - Unidade G,Sim,Não
1091091000,Escola Social - Unidade G,Sim,Sim
1091091004,Escola Social - Unidade G,Sim,Não
1091091044,Escola Social - Unidade G,Sim,Não
1091091041,Escola Social - Unidade G,Sim,Sim
1091091014,Escola Social - Unidade G,Sim,Não
1091091010,Escola Social - Unidade G,Sim,Não
1091091010,Escola Social - Unidade G,Sim,Sim
109109101,Escola Social - Unidade G,Sim,Não
109109141,Escola Social - Unidade G,Sim,Não
109109194,Escola Social - Unidade G,Sim,Não
109109444,Escola Social - Unidade G,Sim,Sim
109109444,Escola Social - Unidade G,Sim,Não
109109440,Escola Social - Unidade G,Sim,Não
109109910,Escola Social - Unidade G,Sim,Não
109109919,Escola Social - Unidade G,Sim,Não
1091100014,Escola Social - Unidade G,Sim,Não
109110010010,Escola Social - Unidade G,Sim,Não
10911001011,Escola Social - Unidade G,Sim,Não
10911001011,Escola Social - Unidade G,Sim,Sim
1091100111,Escola Social - Unidade G,Sim,Não
109110011010,Escola Social - Unidade G,Sim,Sim
1091100411,Escola Social - Unidade G,Sim,Não
1091100411,Escola Social - Unidade G,Sim,Sim
1091100414,Escola Social - Unidade G,Sim,Não
1091100441,Escola Social - Unidade G,Sim,Sim
10910100441,Escola Social - Unidade G,Sim,Não
10911004110,Escola Social - Unidade G,Sim,Não
10910100414,Escola Social - Unidade G,Sim,Não
10911010014,Escola Social - Unidade G,Sim,Não
1091010101044,Escola Social - Unidade G,Sim,Sim
1091010101044,Escola Social - Unidade G,Sim,Não
109110101044,Escola Social - Unidade G,Sim,Sim
10911010191,Escola Social - Unidade G,Sim,Sim
10911010014,Escola Social - Unidade G,Sim,Sim
10911010410,Escola Social - Unidade G,Sim,Não
10911010411,Escola Social - Unidade G,Sim,Sim
10911010441,Escola Social - Unidade G,Sim,Não
10911010499,Escola Social - Unidade G,Sim,Não
10911010110,Escola Social - Unidade G,Sim,Não
10911010900,Escola Social - Unidade G,Sim,Não
10911011011,Escola Social - Unidade G,Sim,Não
109110110410,Escola Social - Unidade G,Sim,Não
10911011044,Escola Social - Unidade G,Sim,Não
1091101100,Escola Social - Unidade G,Sim,Sim
1091101111,Escola Social - Unidade G,Sim,Não
10911011910,Escola Social - Unidade G,Sim,Não
1091010104410,Escola Social - Unidade G,Sim,Sim
1091101441,Escola Social - Unidade G,Sim,Não
1091101144,Escola Social - Unidade G,Sim,Sim
1091101901,Escola Social - Unidade G,Sim,Não
10911019110,Escola Social - Unidade G,Sim,Não
1091101940,Escola Social - Unidade G,Sim,Não
1091100041,Escola Social - Unidade G,Sim,Sim
109101001000,Escola Social - Unidade G,Sim,Sim
109101001000,Escola Social - Unidade G,Sim,Não
10911001000,Escola Social - Unidade G,Sim,Não
10911001041,Escola Social - Unidade G,Sim,Não
1091100104,Escola Social - Unidade G,Sim,Sim
10911000410,Escola Social - Unidade G,Sim,Não
1091100091,Escola Social - Unidade G,Sim,Não
1091100410,Escola Social - Unidade G,Sim,Não
10911004104,Escola Social - Unidade G,Sim,Sim
1091100414,Escola Social - Unidade G,Sim,Sim
1091100419,Escola Social - Unidade G,Sim,Não
1091101014,Escola Social - Unidade G,Sim,Não
10911011014,Escola Social - Unidade G,Sim,Não
10911011044,Escola Social - Unidade G,Sim,Sim
109110110110,Escola Social - Unidade G,Sim,Não
10911011010,Escola Social - Unidade G,Sim,Sim
1091101110,Escola Social - Unidade G,Sim,Não
1091101114,Escola Social - Unidade G,Sim,Não
1091101004,Escola Social - Unidade G,Sim,Não
1091101044,Escola Social - Unidade G,Sim,Não
1091101144,Escola Social - Unidade G,Sim,Não
1091101404,Escola Social - Unidade G,Sim,Não
1091101410,Escola Social - Unidade G,Sim,Não
1091101414,Escola Social - Unidade G,Sim,Não
1091101411,Escola Social - Unidade G,Sim,Sim
109101014910,Escola Social - Unidade G,Sim,Não
1091101491,Escola Social - Unidade G,Sim,Não
109101014910,Escola Social - Unidade G,Sim,Sim
10911014104,Escola Social - Unidade G,Sim,Sim
1091101491,Escola Social - Unidade G,Sim,Sim
10911011100,Escola Social - Unidade G,Sim,Sim
1091104014,Escola Social - Unidade G,Sim,Não
1091104140,Escola Social - Unidade G,Sim,Sim
1091104440,Escola Social - Unidade G,Sim,Não
1091104404,Escola Social - Unidade G,Sim,Não
1091104104,Escola Social - Unidade G,Sim,Sim
1091104941,Escola Social - Unidade G,Sim,Sim
109101041094,Escola Social - Unidade G,Sim,Não
10911041094,Escola Social - Unidade G,Sim,Não
10911041101,Escola Social - Unidade G,Sim,Não
10911044410,Escola Social - Unidade G,Sim,Sim
109110401010,Escola Social - Unidade G,Sim,Não
1091104094,Escola Social - Unidade G,Sim,Não
1091104411,Escola Social - Unidade G,Sim,Não
1091101010,Escola Social - Unidade G,Sim,Sim
10911011041,Escola Social - Unidade G,Sim,Não
10911011010,Escola Social - Unidade G,Sim,Não
109101011000,Escola Social - Unidade G,Sim,Não
1091101040,Escola Social - Unidade G,Sim,Sim
1091101440,Escola Social - Unidade G,Sim,Sim
1091101490,Escola Social - Unidade G,Sim,Sim
1091101440,Escola Social - Unidade G,Sim,Não
1091101441,Escola Social - Unidade G,Sim,Sim
10911019104,Escola Social - Unidade G,Sim,Não
1091109010,Escola Social - Unidade G,Sim,Não
1091109094,Escola Social - Unidade G,Sim,Não
1091109111,Escola Social - Unidade G,Sim,Não
109110901010,Escola Social - Unidade G,Sim,Sim
1091109114,Escola Social - Unidade G,Sim,Sim
10910109449,Escola Social - Unidade G,Sim,Não
1091109449,Escola Social - Unidade G,Sim,Não
1091109414,Escola Social - Unidade G,Sim,Não
1091109410,Escola Social - Unidade G,Sim,Sim
10910100000,Escola Social - Unidade G,Sim,Não
109110000,Escola Social - Unidade G,Sim,Não
109110101010,Escola Social - Unidade G,Sim,Sim
109110411,Escola Social - Unidade G,Sim,Não
1091104010,Escola Social - Unidade G,Sim,Sim
109110949,Escola Social - Unidade G,Sim,Sim
1091110041,Escola Social - Unidade G,Sim,Não
109111010104,Escola Social - Unidade G,Sim,Sim
1091110194,Escola Social - Unidade G,Sim,Não
10911100104,Escola Social - Unidade G,Sim,Sim
1091110010,Escola Social - Unidade G,Sim,Não
1091110444,Escola Social - Unidade G,Sim,Não
109101010119,Escola Social - Unidade G,Sim,Sim
109101010119,Escola Social - Unidade G,Sim,Não
109111119,Escola Social - Unidade G,Sim,Sim
109111119,Escola Social - Unidade G,Sim,Não
109101010194,Escola Social - Unidade G,Sim,Não
109111194,Escola Social - Unidade G,Sim,Não
109101010404,Escola Social - Unidade G,Sim,Não
109101010404,Escola Social - Unidade G,Sim,Sim
109111404,Escola Social - Unidade G,Sim,Sim
10911111010,Escola Social - Unidade G,Sim,Não
10910100900,Escola Social - Unidade G,Sim,Não
109110900,Escola Social - Unidade G,Sim,Sim
109110904,Escola Social - Unidade G,Sim,Sim
109111001,Escola Social - Unidade G,Sim,Não
1091111010,Escola Social - Unidade G,Sim,Não
109101011041,Escola Social - Unidade G,Sim,Não
109101011041,Escola Social - Unidade G,Sim,Sim
1091111041,Escola Social - Unidade G,Sim,Não
109111014,Escola Social - Unidade G,Sim,Não
109111101,Escola Social - Unidade G,Sim,Sim
109111110,Escola Social - Unidade G,Sim,Não
109111991,Escola Social - Unidade G,Sim,Sim
109114111,Escola Social - Unidade G,Sim,Não
109114104,Escola Social - Unidade G,Sim,Não
10910104444,Escola Social - Unidade G,Sim,Sim
109114444,Escola Social - Unidade G,Sim,Não
109114499,Escola Social - Unidade G,Sim,Não
1091144104,Escola Social - Unidade G,Sim,Sim
109114901,Escola Social - Unidade G,Sim,Não
109114110,Escola Social - Unidade G,Sim,Não
109114141,Escola Social - Unidade G,Sim,Sim
109111011,Escola Social - Unidade G,Sim,Não
109111091,Escola Social - Unidade G,Sim,Não
1091111019,Escola Social - Unidade G,Sim,Não
109111141,Escola Social - Unidade G,Sim,Sim
109111141,Escola Social - Unidade G,Sim,Não
10910101414,Escola Social - Unidade G,Sim,Sim
10910101414,Escola Social - Unidade G,Sim,Não
109111414,Escola Social - Unidade G,Sim,Não
109101014101,Escola Social - Unidade G,Sim,Não
1091114101,Escola Social - Unidade G,Sim,Não
109111411,Escola Social - Unidade G,Sim,Sim
10910101444,Escola Social - Unidade G,Sim,Não
109111444,Escola Social - Unidade G,Sim,Sim
109119011,Escola Social - Unidade G,Sim,Não
1091190410,Escola Social - Unidade G,Sim,Não
109119101,Escola Social - Unidade G,Sim,Não
1091191104,Escola Social - Unidade G,Sim,Não
